"household_id","hh_income","n_members","units_consumption","hh_composition","poverty"
4756,24136.57,2,1.5,8,0
4757,40704.6,2,2.1,12,0
4758,7583.2,2,1.5,8,1
4759,3876.6,2,1,5,1
4760,21497.2,2,1,2,0
4761,22811.49,2,1.5,8,0
4762,23464.9,2,2.1,12,0
4763,64135.39,2,1.5,7,0
4764,41590.8,2,1,3,0
4765,9682.4,2,1,3,0
4766,16705.9,1,1,2,0
4767,24016.4,1,1,2,0
4768,24794.6,1,1,3,0
4769,7485.5,2,2,NA,1
4770,39143.4,2,2,10,0
4772,13327.8,2,1,6,0
4774,38099.6,2,2,11,0
4776,24103.1,2,1,6,0
4777,10605.1,1,1,5,0
4778,60934.5,2,1,2,0
4779,23398.4,2,1,6,0
4781,10678.5,1,1,6,0
4782,10863.6,2,1,2,0
4783,25753.2,2,1,6,0
4784,61007.8,2,1.5,8,0
4785,49500.3,2,1.5,8,0
4786,13605.8,2,1,2,0
4788,30126.5,2,1,5,0
4789,10820.49,2,1.5,8,1
4790,2642.44,2,1,5,1
4791,17619.2,2,1,3,0
4792,17258.7,2,1,5,0
4793,23329.3,2,1,2,0
4794,34185.2,2,1,5,0
4795,20670.7,2,1,6,0
4801,24168.7,2,1,3,0
4804,29043.6,2,1.5,8,0
4805,34492.9,2,1,3,0
4806,88400.7,2,1.5,7,0
4808,27388.2,2,1,4,0
4809,10869.4,2,1,2,0
4810,20313.5,1,1.5,8,0
4812,11764.7,2,1,5,0
4813,27542.9,2,1,6,0
4814,16180,2,1.5,7,0
4815,54010.9,2,1,5,0
4817,12029.9,2,1,3,0
4818,212819.2,2,1.5,8,0
4819,22441.8,2,1,6,0
4820,17080.8,2,1.5,7,0
4821,28822.4,2,1.5,7,0
4822,1348.74,2,1.5,8,1
4825,25356.8,2,1,2,0
4826,35905.74,2,2,9,0
4827,23677.9,1,1.8,11,0
4828,27646.6,1,1,2,0
4830,34845.8,2,1.5,7,0
4831,23790.2,2,1,5,0
4832,74370.9,2,2.3,12,0
4834,21636.9,2,1.3,10,0
4835,15227.3,2,2.5,9,1
4841,19920.7,2,1,3,0
4845,129992.5,1,2.5,14,0
4847,6550.6,2,1,3,1
4850,21210.6,2,1.5,7,0
4851,26760.05,2,2.1,12,0
4852,48403.6,2,1.5,10,0
4854,24013.1,2,1,6,0
4855,25098.16,2,1.5,7,0
4856,44016.9,2,2.3,12,0
4857,88764.7,2,2.5,14,0
4860,31339.7,2,2,11,0
4863,28573.27,2,1,5,0
4865,34327.3,2,1,2,0
4866,31877.3,1,1.5,8,0
4867,62365.5,2,2,9,0
4869,55082.3,2,1.8,11,0
4870,17955.1,2,1,6,0
4871,71825.9,2,1.5,8,0
4873,136391.6,2,1.5,8,0
4875,49953.2,2,1.5,8,0
4877,39242.2,2,1.5,8,0
4879,40,2,1,6,1
4880,62061,2,1.5,7,0
4881,14340,2,1,6,0
4882,22072.4,2,1,3,0
4885,36272.64,2,2.6,14,0
4888,22956.5,2,1.5,7,0
4889,36151.2,1,2.5,NA,0
4890,3536.1,2,1.5,8,1
4892,31191.2,1,1.5,8,0
4893,14678.8,1,1,5,0
4894,27335.1,2,1.5,8,0
4895,23936.5,2,1,2,0
4899,18341,2,1.5,7,0
4901,40528.2,2,2,9,0
4902,30188.3,2,1.5,7,0
4903,11315.6,2,1,6,0
4904,12459.9,2,1,6,0
4906,17895,2,1.5,10,0
4909,19440.5,2,1.5,7,0
4910,32459.5,2,1.5,7,0
4911,48730,2,1.5,8,0
4912,91368.4,2,1.5,7,0
4914,33443.1,1,1,5,0
4915,12000,2,1.5,7,1
4917,14222.8,1,1,4,0
4919,31202.47,2,2,11,0
4920,45699.8,2,1.5,8,0
4923,39853.9,2,2.8,14,0
4924,29437.1,1,1.5,7,0
4926,24208.4,1,2.6,13,0
4927,24661.3,2,1.5,8,0
4928,21071.2,2,1,3,0
4930,32002.6,2,1.5,7,0
4931,10666,2,1,1,0
4933,23346.8,2,1,5,0
4936,60936.4,2,1.5,7,0
4937,76897.3,2,3,14,0
4938,16241.5,2,1,6,0
4939,90015.47,2,2,9,0
4940,26803.6,2,1,6,0
4942,47785.11,2,2.5,9,0
4943,32181,2,1.5,7,0
4944,28602.3,2,1.5,8,0
4946,66213.6,1,1.5,8,0
4949,46262.5,2,2.1,12,0
4951,76781.2,2,2.1,12,0
4952,84374.5,2,2.5,9,0
4953,108234.4,2,2,9,0
4956,30652.7,2,1.5,8,0
4957,52751.1,2,1.5,7,0
4958,54152.5,2,1.3,10,0
4959,17272.77,2,1,2,0
4960,3994.85,2,1,2,1
4961,25611.7,2,1.5,7,0
4963,10353.4,2,1,6,0
4964,70280.2,2,1.8,11,0
4965,42295.88,2,2.5,9,0
4966,22626.74,2,2.1,12,0
4967,48047.06,2,1.5,8,0
4968,15125.36,2,1,3,0
4969,59243.5,2,2.5,9,0
4970,80543,2,2.5,14,0
4974,23653.7,2,1,3,0
4975,245904.1,2,1.5,8,0
4976,34419.1,2,1.5,7,0
4977,64341,2,1.5,8,0
4978,30240.6,2,1.5,7,0
4979,71019.3,2,2.5,9,0
4980,39062,2,1.3,10,0
4981,12434.2,2,1,5,0
4982,88064.81,2,1.3,10,0
4983,21102.6,2,2.1,12,0
4984,24607.1,2,1,5,0
4986,53246.8,2,3,14,0
4987,154040.05,2,1.5,7,0
4989,15943.95,2,2,10,1
4990,45855.03,2,2.5,14,0
4993,48236.3,2,2,9,0
4996,38687.9,2,1,5,0
4997,11090.03,2,1,1,0
4999,21160.2,2,2,9,0
5000,11492.12,2,1,2,0
5003,7993.21,2,1,6,1
5004,19414.3,2,1,5,0
5007,114686,2,2,9,0
5009,97555.3,2,1.8,11,0
5011,104007.12,2,2,11,0
5013,81471.9,2,2.1,12,0
5014,109413.9,1,1.8,11,0
5018,27724.5,2,1,2,0
5019,145120.4,2,2.4,13,0
5020,91097.9,2,1.8,11,0
5021,45879.8,2,1.5,7,0
5023,130836.93,2,2.5,9,0
5025,85829.79,2,1.5,8,0
5026,81291.7,1,1.5,8,0
5029,60360.36,1,1.5,7,0
5030,21373.7,1,1,3,0
5031,8062.8,2,1,6,1
5032,0,2,1,2,1
5033,61355.68,2,1.5,7,0
5035,37857.32,2,2.5,14,0
5036,57021.2,2,2.8,13,0
5037,17901.21,2,2,9,0
5038,46681.19,2,1.5,7,0
5040,23530.1,2,1.5,7,0
5041,37562.9,2,2,9,0
5042,30277,2,1.5,8,0
5043,42172.5,2,1.5,7,0
5045,30623.9,2,1,6,0
5046,20612.1,2,1,4,0
5048,17636.9,2,1,6,0
5051,60730.6,2,1.5,7,0
5052,56534.9,2,1.5,8,0
5053,29853.2,2,2,11,0
5054,8819.3,2,1,6,1
5055,28564.7,2,1,2,0
5057,20424.9,1,1,5,0
5059,40078,2,1.8,11,0
5060,16906.4,2,1,5,0
5063,4763.1,2,1,5,1
5064,6600,2,1,4,1
5065,35694.73,2,1.5,8,0
5067,7068.09,2,1,2,1
5068,17107.8,2,1,5,0
5069,129682.6,2,1.5,8,0
5070,25145.1,2,1.5,7,0
5071,31198.5,2,1.5,7,0
5073,18148.1,2,1.5,8,0
5075,35647.5,1,1.5,8,0
5076,37025.9,1,2,9,0
5077,10069.12,2,1.8,11,1
5078,49371,2,1.5,8,0
5081,13452.2,2,1,6,0
5082,72600.3,2,1.5,8,0
5084,7200,2,1,4,1
5086,23364.5,2,1.5,8,0
5087,53800.1,2,1.5,8,0
5088,30338.7,1,1,6,0
5089,93651.1,2,2.5,12,0
5090,20519.7,2,1,6,0
5093,21235.51,2,1.8,10,0
5094,42718,2,1,2,0
5095,36225.9,2,1.5,7,0
5096,21122.47,2,1,2,0
5097,26980.5,1,1.5,7,0
5099,22527.2,1,1,5,0
5100,15754.97,2,1,5,0
5101,8971.1,2,1,6,0
5102,88922.2,2,1.5,8,0
5103,58433.5,2,1.5,8,0
5104,26660.78,1,2,11,0
5105,13484.5,2,1,2,0
5106,14454.7,2,1,5,0
5107,24169,1,1.5,7,0
5109,8379.8,1,1,5,1
5110,16758.1,2,1,2,0
5112,18000,2,1.5,10,0
5113,59915.6,2,2.1,12,0
5116,18375.7,2,1.8,11,0
5117,48695.4,2,1.5,8,0
5118,19055.9,2,1,6,0
5120,38629.8,2,2.5,9,0
5121,17135.9,2,1,6,0
5123,48385.5,2,2.5,9,0
5124,18186.9,2,1,2,0
5125,26210.1,2,1,2,0
5126,23446.2,2,1.5,7,0
5127,39133.3,2,1,5,0
5128,54200.7,2,1,5,0
5129,17557.4,2,1,6,0
5133,16984.5,2,1,2,0
5134,13435,2,1.5,8,0
5135,23084,1,1,2,0
5137,36074,2,1,2,0
5138,19013.5,2,1.5,7,0
5139,16963.1,1,1,6,0
5145,186017.36,2,1.5,7,0
5147,8285.9,1,1,3,1
5148,17273.9,2,1,6,0
5150,29000.1,2,1,5,0
5152,76908.6,1,2,9,0
5153,10992,2,1,3,0
5156,34425.6,1,2.5,NA,0
5157,33611.1,2,1.5,7,0
5158,22003.1,2,2.3,12,0
5159,10332.3,2,1,6,0
5160,23656.3,2,1.8,11,0
5163,37117,2,1.5,8,0
5164,24911.8,2,1,3,0
5166,18191.3,2,1.5,7,0
5172,65327.4,2,1.5,7,0
5174,19484.3,2,1,6,0
5176,25482,2,1,5,0
5177,24255,1,2.3,10,0
5179,9936.2,2,1,6,0
5180,12485.2,2,2.1,12,1
5183,23157.7,2,1,5,0
5184,43769.4,2,1.8,11,0
5185,18977.6,2,2.5,12,1
5186,37173.36,2,2.3,12,0
5187,26147.79,1,1.8,11,0
5188,49699,2,2,9,0
5189,33132.5,2,1,5,0
5190,20268.6,2,1,6,0
5191,29454.5,2,1.5,8,0
5192,47152.9,2,2,11,0
5194,75951.8,2,2,9,0
5195,30936.1,1,2,9,0
5196,40467,2,1,2,0
5198,35453.58,2,1.5,7,0
5199,36417.4,2,2,11,0
5200,3165.1,2,1.5,10,1
5202,16689.7,2,1,3,0
5203,68059.5,2,2.5,14,0
5204,14926.8,2,1,5,0
5205,8392.8,2,1.5,7,1
5206,11637.4,2,1.5,8,1
5207,43525.6,2,1.5,8,0
5209,17270.9,2,2.5,9,1
5210,11558.6,2,1,5,0
5211,50547.8,2,1.8,11,0
5214,20340.5,2,1.5,7,0
5215,7179.82,2,1,4,1
5218,18462.3,2,1,2,0
5219,62932.8,2,2.1,12,0
5220,38149.6,2,2.1,12,0
5221,27838.8,2,1.8,11,0
5222,54663.33,1,1.8,11,0
5224,20545.7,1,1.8,10,0
5225,27160.66,1,2,9,0
5226,13347.5,2,3,9,1
5227,24937,2,2,9,0
5229,12498.8,2,1,6,0
5230,9010.8,2,1,6,0
5233,22764.6,1,1.5,8,0
5234,16810.2,2,2.3,12,1
5235,16490.2,2,2,NA,1
5236,12270,2,2.1,12,1
5237,11870.39,2,1,5,0
5239,25914.84,2,1.5,8,0
5242,29781.1,2,1.5,8,0
5243,16661.8,2,1.5,7,0
5244,29795.5,2,2.3,14,0
5245,14195.7,2,1.5,8,0
5246,21933.5,1,2.1,12,0
5247,12944,2,1,6,0
5248,18153.5,2,1.5,7,0
5249,30006.8,2,1.5,7,0
5250,9996.7,2,1.5,8,1
5251,56094.8,2,2,9,0
5253,0,2,1,2,1
5254,13762.2,2,1,6,0
5257,21994.2,2,1,2,0
5258,9364.7,2,2.1,12,1
5259,59638.7,2,2,9,0
5260,24012.55,2,2.1,12,0
5262,46344,1,1.8,11,0
5263,53384.6,1,1.8,11,0
5264,11329.06,2,1.5,7,1
5265,14050.41,2,1.5,7,0
5266,43174.5,1,1.5,8,0
5269,28507.4,2,1.5,7,0
5270,21719.7,2,2,11,0
5271,49580.5,2,2,11,0
5272,22246.6,2,1.5,8,0
5275,10278.5,2,1,6,0
5276,16873.1,2,1.5,7,0
5280,29225.9,2,1.5,8,0
5281,44620.9,2,2.3,12,0
5282,68909.6,2,2.5,9,0
5284,65618.3,1,1.8,11,0
5286,15693.3,2,1,6,0
5289,17365.8,2,1.5,7,0
5290,38144.6,2,1,2,0
5291,47902.6,2,1.5,7,0
5292,34989.7,2,1.5,7,0
5293,47942.1,1,2,9,0
5295,42056,2,2.3,12,0
5297,32535.1,2,1.5,7,0
5298,26105.7,1,2,11,0
5299,27333.11,1,1.8,11,0
5301,8993.8,2,1,6,0
5302,17358.3,2,1,6,0
5303,40893.7,2,1.5,7,0
5305,53113.12,2,2,11,0
5306,12409.8,2,1,3,0
5308,47763.51,2,1.5,8,0
5310,7.7,2,1,6,1
5311,150736.83,2,3,14,0
5312,19939.7,2,1.5,7,0
5314,40808,2,2.1,12,0
5315,41828.4,2,1.5,7,0
5316,43622.59,2,1.5,8,0
5318,22814.16,2,1,2,0
5322,41327.7,2,2.1,12,0
5325,55516,2,2,9,0
5326,27389.4,2,1.5,8,0
5327,21906.6,2,1.5,7,0
5329,34111.8,2,1.5,7,0
5330,53503.9,2,2,11,0
5331,48627.5,2,1.5,8,0
5332,39581.1,2,2.1,12,0
5333,6758,2,1,2,1
5334,20433.4,2,1.5,8,0
5336,12888.4,2,1.3,10,0
5337,32611.65,1,1.5,7,0
5338,1862.2,2,1,5,1
5339,27565.4,2,3.5,14,1
5340,52110.4,2,2.1,12,0
5342,27024.2,2,1.5,7,0
5343,30764.8,2,1.5,8,0
5345,55068,2,1.5,8,0
5346,69681.9,2,2,11,0
5347,25137.6,2,1,2,0
5348,38892.3,2,1.8,11,0
5349,21600,2,1,5,0
5353,64615,2,2.5,12,0
5357,22774.1,2,1.5,7,0
5359,26891.5,1,1,2,0
5360,47674,2,1.8,11,0
5361,98969.29,2,1.8,11,0
5362,33863.6,2,2.1,12,0
5363,26745.7,1,1,5,0
5364,17955.7,2,1,2,0
5367,16333.3,2,2,9,1
5368,24413.5,1,1,2,0
5371,39708.3,2,2.1,12,0
5373,16208.2,2,1.5,7,0
5374,18967.1,2,1,2,0
5375,18347,1,1,3,0
5377,42882.2,2,2.5,12,0
5378,48447.4,2,2,11,0
5379,38533.6,2,2,9,0
5380,57079.9,2,1.8,11,0
5382,54953.2,2,2.5,14,0
5384,14590.5,2,1.5,10,0
5386,17974.2,2,1,2,0
5387,36085.1,2,1.8,11,0
5388,0,2,1.6,10,1
5389,25654,2,2,9,0
5391,21255.2,2,2.1,12,0
5392,30296.9,2,1,5,0
5393,11191.4,2,1,6,0
5394,7200,2,1,2,1
5396,32575.6,2,1.8,11,0
5398,18709.3,1,1.8,11,0
5399,35507.31,2,1.5,7,0
5402,25258.5,2,2.3,12,0
5403,76946.8,2,2.5,9,0
5404,41610.3,2,1.5,7,0
5406,18257.9,2,1,5,0
5407,78942.3,2,2.1,12,0
5408,18669.5,2,1,6,0
5409,30842.8,2,1,3,0
5410,35828.7,2,1.5,8,0
5411,12753,2,1,6,0
5413,0,2,1.5,7,1
5414,28141.5,1,1,2,0
5415,15812.6,2,1,6,0
5416,26699.2,2,1.8,11,0
5418,26232.2,2,1.5,7,0
5419,49785.17,2,1.8,11,0
5421,50395.5,2,1,3,0
5422,45718.7,2,1.5,8,0
5423,10430.6,2,1,6,0
5424,17852.7,2,1.8,11,0
5425,61885.02,2,2.8,14,0
5426,18085.2,2,1.5,8,0
5429,5871.7,2,1,5,1
5430,30307.3,1,1,5,0
5431,24574.5,2,1.5,7,0
5433,9561.5,2,1,6,0
5434,25339.3,2,2,11,0
5436,14550.5,1,1,6,0
5437,82586.37,2,2.3,12,0
5439,920.2,2,1,6,1
5440,45833.1,2,2,9,0
5443,16168.4,2,2,11,1
5444,14380.58,2,1.5,7,0
5445,41777.1,2,2,9,0
5446,9549,2,1,2,0
5447,14714.83,2,2.5,9,1
5448,20156.7,2,2,9,0
5452,1685.62,2,1,2,1
5453,28779.5,2,3.1,14,0
5457,4962.5,2,1.5,10,1
5458,28194.47,2,1.5,8,0
5459,10347.8,2,1.5,7,1
5460,18423.72,2,1.5,8,0
5462,35671,2,1.5,7,0
5463,8867.2,2,1,5,1
5464,16552.3,2,1.5,7,0
5466,15117.44,2,1.5,7,0
5467,28842.6,2,1.5,8,0
5468,8567.7,2,1,6,1
5470,30335.9,2,2.1,12,0
5472,34212,2,2,11,0
5473,27375.7,2,1,2,0
5475,29359.06,2,2.5,14,0
5476,13468.1,2,1,6,0
5477,32737.5,2,2.3,12,0
5478,33384,2,2,9,0
5479,15901,2,2.8,13,1
5480,15915.7,2,1.5,7,0
5482,8891,2,1,6,0
5483,24154.7,2,2.4,13,0
5484,44832.7,2,1.5,7,0
5487,16909.2,1,1,2,0
5490,33972,2,2.5,9,0
5491,16866.9,1,2.4,13,1
5492,7294.6,2,2,9,1
5493,14059.4,2,1.5,8,0
5494,12160,1,3.4,NA,1
5496,38344.1,1,1.5,8,0
5499,1697.8,2,1,5,1
5500,21220.9,2,1,3,0
5502,39592.7,1,2,11,0
5503,12528,2,1.5,10,1
5504,16472.2,1,1,5,0
5508,37344.5,2,1.8,11,0
5509,11877.7,2,1,6,0
5510,23806,2,1.5,7,0
5511,55288.4,2,2.5,14,0
5513,31390.6,2,3,14,0
5514,8942.9,2,1,6,0
5515,29824.5,2,1,6,0
5516,39238.9,2,1.5,8,0
5517,63584.2,1,2.3,12,0
5519,63523.2,2,1.3,10,0
5521,20691.8,2,1,5,0
5522,21280.8,2,1,6,0
5523,25610.5,2,1.5,7,0
5524,13296.38,2,1,2,0
5525,24316.21,2,1.5,8,0
5526,78231.8,2,2.1,12,0
5527,18385.4,2,1.5,7,0
5528,61716.3,2,2,9,0
5529,79405.45,2,2.5,14,0
5531,48052.7,2,1.5,7,0
5532,15803.7,2,1,6,0
5535,20349.5,2,1.5,7,0
5536,28800.2,2,1.5,7,0
5538,7782.3,2,1,6,1
5540,27438.1,2,1.8,11,0
5541,13163.6,2,1,6,0
5543,4506.3,2,1,2,1
5544,55703.7,2,1.8,11,0
5545,34711.7,2,1.5,7,0
5548,47642.3,1,1.5,8,0
5549,31050.75,1,2.5,14,0
5550,14835.5,2,1.5,8,0
5551,39182.6,2,1.8,11,0
5552,32461.3,2,1.5,8,0
5555,42387,1,2.1,12,0
5556,41455.7,2,2,11,0
5557,13613.8,1,2.4,13,1
5558,15232.4,2,1,6,0
5559,53842.7,2,1.5,7,0
5561,9737,2,1,6,0
5562,28633.81,1,1.5,8,0
5563,22645.3,2,1.5,7,0
5566,22524.2,2,1,3,0
5567,22853.1,2,1.5,7,0
5568,28105.6,2,1.5,7,0
5569,15832.1,2,1,6,0
5570,19960.5,1,2.6,13,1
5571,8451.63,2,1.5,8,1
5573,23544.7,2,1.5,8,0
5574,23144.82,2,2.6,14,0
5576,9888.34,2,2.3,14,1
5577,15514.4,1,1.5,7,0
5580,25714,2,1.8,11,0
5581,8940.2,2,1,6,0
5582,6923.17,2,1,2,1
5584,52465.8,2,2.1,12,0
5587,31547.1,2,1.5,7,0
5588,49415.6,2,1.8,11,0
5591,10821.9,2,1,3,0
5593,58476.6,2,2.3,14,0
5594,21582.88,2,2.8,14,1
5595,36032.4,1,1.5,8,0
5597,9727.3,1,1,6,0
5598,31594.3,2,1.5,7,0
5599,18981.7,2,1.5,7,0
5600,18719.38,1,2,9,0
5601,29019.2,1,2.5,14,0
5603,27857.6,2,2,11,0
5604,67714.5,2,2.5,12,0
5607,16538.1,2,1,5,0
5608,24165.8,2,1,3,0
5609,38302.42,2,2,9,0
5612,18786.5,2,1.5,7,0
5613,38745.2,2,2.1,12,0
5614,21000.3,2,1.5,7,0
5616,16102.9,2,1.5,10,0
5617,10547.5,2,1,6,0
5618,12050.48,2,1.5,7,1
5620,22824.8,2,1,6,0
5621,31382.93,2,2.3,14,0
5622,29066.1,2,1,6,0
5623,12861.3,2,1,6,0
5626,9312.6,1,1.5,8,1
5627,51153.2,1,2,9,0
5629,20404.7,2,1.5,7,0
5631,17644.08,2,1.5,7,0
5633,27401.6,2,1,5,0
5635,31062.5,2,2.1,12,0
5637,29472.83,1,2.5,9,0
5638,8883.6,2,1,6,0
5640,43351.5,2,3,14,0
5641,12867.2,2,1.5,7,1
5642,58645.51,2,2.5,9,0
5643,32768.87,2,1.5,8,0
5644,23284.8,2,2.3,12,0
5645,6335.89,2,1.8,11,1
5647,18080.7,2,2.6,13,1
5648,6159.8,1,2.1,12,1
5649,25484.7,2,2.9,14,1
5650,8880.4,2,1,6,0
5652,37316.6,2,2.1,12,0
5655,25673.01,2,1,5,0
5656,12361.49,2,1,2,0
5657,56086.4,2,1.5,8,0
5658,64718.2,2,2,9,0
5659,5257.24,2,1,2,1
5661,127663.5,2,2.1,12,0
5663,9557,2,1,3,0
5664,15826.78,1,1.5,8,0
5665,99954.69,2,2.5,14,0
5666,48137.4,2,2.1,12,0
5668,56207.4,2,1.5,7,0
5669,35281.3,2,1.5,7,0
5670,35709.2,2,1.5,8,0
5671,22511.4,2,1,3,0
5672,21353.7,2,1,3,0
5673,25882.8,2,1.5,7,0
5675,50162.1,2,2.3,12,0
5679,27231,2,1,5,0
5680,14860.2,2,1,6,0
5681,41252,2,1.5,8,0
5682,30587.3,2,1.8,11,0
5683,40600.4,2,1.5,8,0
5684,40929.5,2,1.8,11,0
5685,29335.6,2,1.8,11,0
5686,21923.1,2,1,5,0
5690,25488,2,2.1,12,0
5692,54887,2,2,11,0
5693,21975,2,1.5,8,0
5694,11234.3,2,1.5,7,1
5695,13620.81,2,1.6,10,1
5696,11724.18,2,1.5,7,1
5697,43284.8,1,2,9,0
5699,20299.3,2,1.5,7,0
5701,31712.3,1,2.3,12,0
5703,11896.4,2,1,6,0
5705,22231.3,2,1,6,0
5706,84771,1,2.3,12,0
5710,24810.3,1,1.5,8,0
5711,71674.5,2,1.5,8,0
5712,8772.3,2,1.8,11,1
5713,62273.4,2,2,9,0
5714,258980.8,2,2.5,12,0
5715,10898.06,2,2.1,12,1
5716,76993.8,2,3,9,0
5717,36032.56,2,1.5,7,0
5718,48906.6,2,1.5,8,0
5719,31671.6,2,1,5,0
5722,45121.8,2,1,6,0
5723,14270.3,2,1,6,0
5726,20000.3,2,1.5,7,0
5727,33476.7,1,1.5,7,0
5729,32028.7,2,2.3,12,0
5730,13784.1,1,1.5,7,0
5731,16168.2,1,1,6,0
5732,44386.9,2,2.3,14,0
5733,8927.5,1,1,6,0
5735,30925.8,2,1.5,8,0
5738,16009.2,1,1.5,7,0
5739,20084,2,1,6,0
5740,15965.2,2,1,6,0
5742,1542.7,2,1,6,1
5743,8831.1,2,1,6,1
5744,3152.7,2,1,5,1
5745,15307.6,2,1,3,0
5746,15098.4,2,1,5,0
5747,942.4,2,1,6,1
5748,17003.4,2,1.5,7,0
5749,17004.5,2,1.5,7,0
5750,8961.9,2,2.1,12,1
5751,33085.7,2,1.5,7,0
5752,35336.6,2,1.5,8,0
5753,55115.8,2,1.8,11,0
5754,2400,2,1.6,10,1
5755,20312.52,2,1.5,7,0
5758,25867.6,2,1,2,0
5759,31363,2,1.5,7,0
5760,44859.2,2,3,9,0
5761,22009.8,2,1,5,0
5762,60674.3,2,1.5,8,0
5763,24944.4,2,1,2,0
5764,70969.46,2,3,9,0
5765,39505.3,2,2,9,0
5767,3530,2,1.8,11,1
5769,20970.9,2,1.5,8,0
5770,12693.5,2,1,6,0
5771,35942,2,2,9,0
5772,14400,2,2.4,13,1
5773,23351.8,2,2.6,14,0
5775,12267.4,2,1,6,0
5776,24563.2,2,1,5,0
5777,39039.7,2,1.5,8,0
5778,87021.7,2,2,9,0
5779,31887.77,2,1.5,10,0
5783,47921.47,2,1.8,11,0
5784,11306.5,2,1,3,0
5785,22751.8,2,1.5,8,0
5786,25001.6,2,1.5,7,0
5787,28281.9,2,1.8,10,0
5788,11348.33,2,1.5,7,1
5789,11643.59,2,1.5,8,1
5790,15559.4,1,2.1,12,1
5793,8942,1,1,6,0
5795,12899.8,2,1,6,0
5797,600,2,1,5,1
5798,11764.34,2,1,6,0
5800,22762.4,2,1.8,11,0
5801,32393.7,2,1.5,8,0
5802,22178.84,2,1,2,0
5803,30910.4,2,1.5,8,0
5804,25759.6,2,1,2,0
5806,34877.34,2,1.5,8,0
5807,15125.6,2,1.5,7,0
5808,23246.69,2,1.5,8,0
5810,17263.5,2,1.5,8,0
5814,26717.5,2,1,4,0
5815,7727.53,2,1.3,10,1
5817,44254.6,2,3,14,0
5818,27446.9,2,1,5,0
5819,35654.2,2,1.8,11,0
5820,0,1,1,2,1
5821,65291.1,2,2.5,14,0
5822,674.9,2,1,6,1
5823,45997.8,1,1.5,7,0
5824,19326,2,1,5,0
5825,29327.8,2,1.5,8,0
5826,22456.62,2,1.5,7,0
5827,55970,2,1.5,8,0
5828,23320.6,2,1.5,7,0
5829,10602.5,2,1,3,0
5831,2751.66,2,1,5,1
5832,30110.7,2,2,10,0
5833,33057.9,2,2,11,0
5835,9779.1,2,1.5,7,1
5836,9024.1,2,2,11,1
5837,51865.8,2,2.5,12,0
5838,19427.2,2,1.6,10,0
5839,10146.7,2,1,6,0
5840,27856.8,2,1.5,8,0
5841,30848.1,2,1.5,8,0
5842,23309.4,1,1,3,0
5843,15086.8,2,1,3,0
5844,10705.8,2,1,6,0
5847,16961.3,2,1.5,7,0
5848,29976.4,2,1.8,11,0
5849,24623.4,2,1.3,10,0
5852,30209.16,2,1,6,0
5854,38076.8,2,2.3,14,0
5855,29771.3,2,2.3,12,0
5858,24655.95,2,2,9,0
5859,17822.44,2,1,6,0
5862,8400,2,1,5,1
5865,31993.1,2,1,2,0
5866,30266.94,2,1.5,8,0
5867,36074.2,2,1,1,0
5868,17794.6,2,1.5,7,0
5869,19293.4,2,1.3,10,0
5871,4200,2,1,1,1
5874,28162.9,2,1.8,11,0
5875,51146.2,2,1.5,7,0
5876,56760.8,2,2.3,12,0
5877,13512.04,2,2.1,12,1
5878,56425.8,2,2.3,12,0
5881,0,2,1,2,1
5882,6321.3,2,1,6,1
5883,5400,2,1,2,1
5884,79289.4,2,1.5,8,0
5885,17941.1,2,1,2,0
5886,10342.2,2,1,6,0
5887,17130,2,1,2,0
5889,40176.52,2,2.5,14,0
5890,18182.8,2,1,5,0
5891,41994.6,2,1.5,8,0
5895,29000.8,2,1,2,0
5896,44723.2,2,1.5,8,0
5897,43182.7,2,2,9,0
5898,19048.5,2,1.5,8,0
5899,36288.79,2,1.8,11,0
5900,32426.96,2,1.5,8,0
5901,24560.6,2,1,2,0
5905,12319.6,2,2,9,1
5906,68904.3,2,1.5,8,0
5908,10557.9,2,1,6,0
5909,27478.9,2,1.5,8,0
5910,10418.5,2,1,6,0
5911,28120.1,2,1.5,8,0
5913,16602.61,2,1.5,8,0
5916,21288.76,2,2,9,0
5917,34465.1,2,1.5,8,0
5919,31933.54,2,1.5,7,0
5920,9664.7,2,1,6,0
5921,22530.4,2,1.5,7,0
5922,36636.6,2,2,9,0
5923,26006.21,2,1.5,8,0
5925,27426.3,2,1,6,0
5927,21408.6,2,1.5,8,0
5928,44553,2,1.5,7,0
5930,9010.1,2,1,6,0
5931,34012.96,2,2.3,12,0
5932,36477.2,1,2.5,14,0
5935,68605.65,2,2.1,12,0
5936,57730.6,2,1.8,11,0
5937,24731.8,2,1.5,7,0
5938,63336.9,2,1.5,8,0
5939,66550.22,2,1.5,8,0
5940,62357.3,2,1.5,7,0
5941,8458.9,2,1,6,1
5942,28925.6,2,1.5,7,0
5945,46233,2,2.1,12,0
5946,11444.1,2,1,6,0
5947,38767,2,1.5,7,0
5948,48845.7,2,2.5,12,0
5949,19162,2,1,5,0
5950,17500.3,2,1,6,0
5954,31521,2,1,2,0
5956,30997.5,2,2,11,0
5957,13304.89,2,1.5,8,1
5958,36828.4,2,1.8,11,0
5963,39435,2,2,11,0
5965,16053.4,2,1.5,8,0
5966,9773.8,2,1,1,0
5967,65439.7,2,1.8,11,0
5970,8409.5,2,1,6,1
5972,949,2,1,5,1
5973,24100,2,1,5,0
